,日期,Close,價平買權次週每日結算價,價平買權近週每日結算價,價平賣權次週每日結算價,價平賣權近週每日結算價,Implied volatility of Call,Implied volatility of Put,Signal of Long Call,Signal of Long Put,Signal of Long Call_E,Signal of Long Put_E,策略累積資金(金額),進場口數,策略近週報酬(點數),Call進場口數,Put進場口數,Call策略近週報酬(點數),Put策略近週報酬(點數),策略每日報酬率,策略累積報酬率,每個時點最大策略累積資金(金額),Drawdown
484,2022-01-10,16877,,16.5,,198.0,,,0,0,0,0,2749710.0,3.0,-0.0,9.0,11.0,-0.0,114.0,0.023334487032054207,1.749710000000002,2803060.0,-0.019032771328476736
485,2022-01-11,16974,,7.0,,163.0,,,0,0,0,0,2768960.0,3.0,-0.0,9.0,11.0,-0.0,35.0,0.007000738259671069,1.768960000000002,2803060.0,-0.012165276519232554
486,2022-01-12,17023,153.0,0.3,127.0,133.0,0.16225300637652565,0.13468060006417487,0,0,0,0,2785460.0,3.0,-0.0,9.0,11.0,-0.0,30.0,0.005958915982896107,1.7854600000000023,2803060.0,-0.006278852397023253
487,2022-01-13,16958,,171.0,,96.0,,,0,0,0,0,2800860.0,3.0,-0.0,9.0,11.0,0.0,28.0,0.005528709800176612,1.8008600000000023,2803060.0,-0.0007848565496279067
488,2022-01-14,17106,,108.0,,96.0,,,0,0,0,0,2800860.0,3.0,0.0,9.0,11.0,-0.0,0.0,0.0,1.8008600000000023,2803060.0,-0.0007848565496279067
489,2022-01-17,16948,,185.0,,25.5,,,0,0,0,0,2839635.0,3.0,-0.0,9.0,11.0,0.0,70.5,0.013843962211606442,1.8396350000000026,2839635.0,0.0
490,2022-01-18,16782,,56.0,,58.0,,,0,0,0,0,2821760.0,3.0,0.0,9.0,11.0,-0.0,-32.5,-0.006294823102264924,1.8217600000000025,2839635.0,-0.006294823102264904
491,2022-01-19,16860,217.0,0.1,144.0,132.0,0.23234834557479447,0.15418507724778988,0,0,0,0,2781060.0,3.0,0.0,9.0,11.0,-0.0,-74.0,-0.014423622136538916,1.7810600000000023,2839635.0,-0.020627651088960378
492,2022-01-20,16532,,230.0,,78.0,,,0,0,0,0,2815710.0,3.0,-0.0,9.0,11.0,0.0,63.0,0.012459278116977002,1.8157100000000024,2839635.0,-0.008425378613800718
493,2022-01-21,16593,,55.0,,232.0,,,0,0,0,0,2731010.0,3.0,0.0,9.0,11.0,-0.0,-154.0,-0.030081222853205802,1.7310100000000022,2839635.0,-0.038253155775302104
494,2022-01-24,16310,,40.0,,154.0,,,0,0,0,0,2773910.0,3.0,-0.0,9.0,11.0,-0.0,78.0,0.015708474154250585,1.773910000000002,2839635.0,-0.023145580329866338
495,2022-01-25,16260,,2.7,,400.0,,,0,0,0,0,2638610.0,3.0,0.0,9.0,11.0,-0.0,-246.0,-0.048775915584860385,1.6386100000000021,2839635.0,-0.07079254904239453
496,2022-02-07,16578,124.0,281.0,65.0,0.2,0.13502897493721575,0.07078131750741148,0,0,0,0,2858500.0,3.0,-0.0,9.0,11.0,0.0,399.8,0.08333554409329147,1.858500000000002,2858500.0,0.0
497,2022-02-08,16800,,120.0,,20.5,,,0,0,0,0,2881325.0,3.0,0.0,9.0,11.0,-0.0,41.5,0.007984957145355853,1.8813250000000017,2881325.0,0.0
498,2022-02-09,16970,134.0,296.0,116.0,0.1,0.14254775335612552,0.12339954768142208,0,0,0,0,2892545.0,3.0,-0.0,9.0,12.0,0.0,20.4,0.003894041803684134,1.892545000000002,2892545.0,0.0
499,2022-02-10,16909,,235.0,,47.0,,,0,0,0,0,2932145.0,3.0,0.0,9.0,12.0,-0.0,66.0,0.013690366096292372,1.932145000000002,2932145.0,0.0
500,2022-02-11,16613,,196.0,,72.0,,,0,0,0,0,2917145.0,3.0,0.0,9.0,12.0,-0.0,-25.0,-0.005115708807033714,1.9171450000000023,2932145.0,-0.0051157088070337585
501,2022-02-14,16591,,37.0,,213.0,,,0,0,0,0,2832545.0,3.0,0.0,9.0,12.0,-0.0,-141.0,-0.029000958128581167,1.8325450000000023,2932145.0,-0.033968306478704156
502,2022-02-15,16886,,9.5,,206.0,,,0,0,0,0,2836745.0,3.0,-0.0,9.0,12.0,-0.0,7.0,0.0014827654988711636,1.8367450000000023,2932145.0,-0.032535908012734704
503,2022-02-16,16915,172.0,55.0,125.0,0.1,0.1835666852285984,0.13340602124171394,0,0,0,0,2960285.0,3.0,-0.0,9.0,12.0,0.0,205.9,0.04354991372153649,1.9602850000000025,2960285.0,0.0
504,2022-02-17,16898,,178.0,,109.0,,,0,0,0,0,2968085.0,3.0,0.0,9.0,12.0,0.0,13.0,0.0026348814387804342,1.9680850000000025,2968085.0,0.0
505,2022-02-18,16883,,154.0,,103.0,,,0,0,0,0,2971685.0,3.0,-0.0,9.0,12.0,-0.0,6.0,0.001212903269279586,1.9716850000000021,2971685.0,0.0
506,2022-02-21,16551,,119.0,,78.0,,,0,0,0,0,2986685.0,3.0,-0.0,9.0,12.0,-0.0,25.0,0.005047641321337837,1.9866850000000018,2986685.0,0.0
507,2022-02-22,16713,,4.0,,290.0,,,0,0,0,0,2859485.0,3.0,0.0,9.0,12.0,-0.0,-212.0,-0.04258902428612321,1.8594850000000016,2986685.0,-0.042589024286123246
508,2022-02-23,16184,189.0,0.1,117.0,124.0,0.21082075062697914,0.13050808372146327,0,0,0,0,2959085.0,3.0,-0.0,9.0,12.0,-0.0,166.0,0.03483144692138618,1.9590850000000017,2986685.0,-0.00924101470359278
509,2022-02-24,16281,,24.0,,478.0,,,0,0,0,0,2740685.0,3.0,0.0,9.0,12.0,0.0,-364.0,-0.07380659899935282,1.7406850000000018,2986685.0,-0.08236556583637042
510,2022-02-25,16603,,13.5,,372.0,,,0,0,0,0,2804285.0,3.0,-0.0,9.0,12.0,-0.0,106.0,0.02320587736277613,1.804285000000002,2986685.0,-0.0610710536933088
511,2022-03-01,16509,,31.0,,102.0,,,0,0,0,0,2966285.0,3.0,-0.0,9.0,12.0,0.0,270.0,0.05776873605928068,1.9662850000000018,2986685.0,-0.006830315215699011
512,2022-03-02,16600,215.0,0.2,148.0,104.0,0.23381253619290226,0.1609500249141839,0,0,0,0,2965085.0,3.0,0.0,9.0,12.0,-0.0,-2.0,-0.000404546427602237,1.9650850000000015,2986685.0,-0.007232098463681305
513,2022-03-03,16339,,252.0,,101.0,,,0,0,0,0,2991485.0,3.0,-0.0,9.0,12.0,0.0,44.0,0.008903623336261823,1.9914850000000013,2991485.0,0.0
